nb_0,director_name,num_critic_for_reviews,duration,director_fb_likes,actor_3_fb_likes,actor_2_name,actor_1_fb_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_fb_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_fb_likes,imdb_score,movie_fb_likes,Horror,Reality-TV,History,Musical,Drama,Romance,Action,Animation,Film-Noir,Biography,Western,Crime,Thriller,Sci-Fi,News,Comedy,Adventure,Music,War,Family,Mystery,Game-Show,Sport,Fantasy,Short,Documentary
1,Hugh Hudson,52.0,114.0,46.0,292.0,Eva Marie Saint,818.0,6543194.0,Liam Aiken,I Dreamed of Africa ,3740,1778,Vincent Perez,1.0,61.0,English,USA,PG-13,34000000.0,2000.0,649.0,5.6,314,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Gabriele Muccino,135.0,105.0,125.0,2000.0,Dennis Quaid,18000.0,13101142.0,Gerard Butler,Playing for Keeps ,23916,23122,Judy Greer,5.0,50.0,English,USA,PG-13,35000000.0,2012.0,2000.0,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,Justin Chadwick,211.0,141.0,56.0,38.0,Fana Mokoena,113.0,8324748.0,Terry Pheto,Mandela: Long Walk to Freedom ,21223,301,Tony Kgoroge,1.0,108.0,English,UK,PG-13,35000000.0,2013.0,98.0,7.1,13000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Warren Beatty,57.0,195.0,631.0,521.0,Warren Beatty,635.0,40382659.0,Paul Sorvino,Reds ,16255,2291,M. Emmet Walsh,0.0,127.0,English,USA,PG,35000000.0,1981.0,631.0,7.5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Rob Reiner,81.0,138.0,0.0,574.0,Demi Moore,10000.0,141340178.0,Tom Cruise,A Few Good Men ,181879,14619,Kevin Pollak,0.0,319.0,English,USA,R,40000000.0,1992.0,2000.0,7.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Andrzej Bartkowiak,107.0,101.0,43.0,655.0,Bill Duke,2000.0,51758599.0,Michael Jai White,Exit Wounds ,27580,5942,Bruce McGill,0.0,232.0,English,USA,R,33000000.0,2001.0,1000.0,5.5,742,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Raja Gosnell,100.0,99.0,67.0,330.0,Cedric the Entertainer,826.0,117559438.0,Nia Long,Big Momma's House ,66941,1790,Tichina Arnold,1.0,148.0,English,USA,PG-13,30000000.0,2000.0,436.0,5.1,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,Jeremy Degruson,60.0,85.0,0.0,11.0,Brianne Brozey,324.0,4091.0,Kyle Hebert,Thunder and the House of Magic ,4265,369,Joe Ochman,0.0,16.0,English,Belgium,,34000000.0,2013.0,15.0,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2,Chris Gorak,195.0,89.0,21.0,48.0,Veronika Vernadskaya,614.0,21426805.0,Max Minghella,The Darkest Hour ,49312,843,Dato Bakhtadze,0.0,211.0,English,USA,PG-13,30000000.0,2011.0,150.0,4.9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,Scott Speer,121.0,99.0,35.0,433.0,Stephen Boss,3000.0,35057332.0,Ryan Guzman,Step Up Revolution ,45394,4863,Misha Gabriel Hamilton,0.0,72.0,English,USA,PG-13,33000000.0,2012.0,594.0,6.5,19000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,David R. Ellis,285.0,105.0,160.0,491.0,Kenan Thompson,852.0,34014398.0,Lin Shaye,Snakes on a Plane ,115649,2604,Rachel Blanchard,0.0,1033.0,English,Germany,R,33000000.0,2006.0,521.0,5.6,4000,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Joe Charbanic,103.0,97.0,10.0,178.0,Joseph Sikora,18000.0,28927720.0,Keanu Reeves,The Watcher ,22220,18688,Chris Ellis,0.0,181.0,English,USA,R,33000000.0,2000.0,223.0,5.3,463,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,Jonathan Hensleigh,192.0,140.0,36.0,336.0,Marco St. John,669.0,33682273.0,Laura Harring,The Punisher ,124242,2114,Eddie Jemison,1.0,622.0,English,USA,R,33000000.0,2004.0,403.0,6.5,4000,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Danny Cannon,90.0,118.0,41.0,577.0,Kuno Becker,722.0,4280577.0,Sean Pertwee,Goal! The Dream Begins ,50919,2859,Stephen Dillane,0.0,114.0,English,USA,PG-13,10000000.0,2005.0,580.0,6.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,Boaz Yakin,258.0,94.0,132.0,317.0,Reggie Lee,26000.0,17120019.0,Jason Statham,Safe ,83097,27759,Robert John Burke,2.0,134.0,English,USA,R,30000000.0,2012.0,828.0,6.5,12000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Mike Newell,56.0,124.0,179.0,551.0,Kurt Fuller,11000.0,8406264.0,Angelina Jolie Pitt,Pushing Tin ,24826,13093,Jake Weber,3.0,175.0,English,USA,R,38000000.0,1999.0,617.0,6.0,783,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Richard Marquand,197.0,134.0,37.0,504.0,Ian McDiarmid,11000.0,309125409.0,Harrison Ford,Star Wars: Episode VI - Return of the Jedi ,681857,13649,Kenny Baker,0.0,647.0,English,USA,PG,32500000.0,1983.0,1000.0,8.4,14000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,Neil Marshall,254.0,113.0,197.0,43.0,Jason Cope,165.0,10955425.0,Ryan Kruger,Doomsday ,62770,391,Jeremy Crutchley,1.0,396.0,English,UK,R,30000000.0,2008.0,107.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Stephen Daldry,299.0,124.0,335.0,50.0,David Kross,14000.0,34180954.0,Kate Winslet,The Reader ,189812,14504,Susanne Lothar,0.0,370.0,English,USA,R,32000000.0,2008.0,388.0,7.6,15000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,David Wain,163.0,98.0,136.0,833.0,Lauren Ambrose,1000.0,17225675.0,Justin Theroux,Wanderlust ,62198,4151,Joe Lo Truglio,2.0,139.0,English,USA,R,0.0,2012.0,945.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Jon Favreau,152.0,97.0,4000.0,8000.0,Zooey Deschanel,22000.0,173381405.0,Peter Dinklage,Elf ,147597,43354,Will Ferrell,1.0,395.0,English,USA,PG,33000000.0,2003.0,11000.0,6.9,21000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2,Jon Turteltaub,53.0,123.0,226.0,796.0,Kyra Sedgwick,3000.0,104632573.0,Robert Duvall,Phenomenon ,63839,5975,David Gallagher,1.0,118.0,English,USA,PG,32000000.0,1996.0,941.0,6.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,Brian Levant,67.0,99.0,32.0,521.0,Nichelle Nichols,773.0,81150692.0,James Coburn,Snow Dogs ,20219,2916,M. Emmet Walsh,1.0,100.0,English,Canada,PG,35000000.0,2002.0,664.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,Richard Donner,88.0,101.0,503.0,1000.0,Alfre Woodard,13000.0,60328558.0,Bill Murray,Scrooged ,61396,18734,Robert Mitchum,1.0,159.0,English,USA,PG-13,32000000.0,1988.0,1000.0,7.0,11000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,Jared Hess,163.0,92.0,100.0,327.0,Moises Arias,678.0,80197993.0,Ana de la Reguera,Nacho Libre ,65551,1729,Héctor Jiménez,1.0,441.0,English,Germany,PG,32000000.0,2006.0,635.0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,Paul Feig,371.0,131.0,176.0,460.0,Wendi McLendon-Covey,722.0,169076745.0,Matt Lucas,Bridesmaids ,218711,3229,Steve Bannos,6.0,485.0,English,USA,R,32500000.0,2011.0,655.0,6.8,27000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Evan Goldberg,418.0,107.0,133.0,9000.0,James Franco,17000.0,101470202.0,Channing Tatum,This Is the End ,310540,38751,Emma Watson,6.0,669.0,English,USA,R,32000000.0,2013.0,11000.0,6.7,97000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,Rupert Wainwright,131.0,103.0,9.0,573.0,Enrico Colantoni,826.0,50041732.0,Nia Long,Stigmata ,54390,3004,Portia de Rossi,0.0,398.0,English,USA,R,29000000.0,1999.0,724.0,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,George Tillman Jr.,98.0,129.0,88.0,975.0,Charlize Theron,22000.0,48814909.0,Robert De Niro,Men of Honor ,89424,36069,Michael Rapaport,0.0,224.0,English,USA,R,32000000.0,2000.0,9000.0,7.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,John Luessenhop,119.0,107.0,34.0,1000.0,Hayden Christensen,23000.0,57744720.0,Paul Walker,Takers ,46961,31529,Jay Hernandez,5.0,132.0,English,USA,PG-13,20000000.0,2010.0,4000.0,6.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Justin Zackham,133.0,89.0,16.0,2000.0,Robert De Niro,49000.0,21784432.0,Robin Williams,The Big Wedding ,37493,74181,Topher Grace,8.0,108.0,English,USA,R,35000000.0,2013.0,22000.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,John Whitesell,88.0,113.0,14.0,534.0,Tony Curran,918.0,37911876.0,Brandon T. Jackson,"Big Mommas: Like Father, Like Son ",19671,3500,Portia Doubleday,2.0,47.0,English,USA,PG-13,32000000.0,2011.0,845.0,4.4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Duncan Jones,522.0,93.0,0.0,355.0,Cas Anvar,15000.0,54696902.0,Jake Gyllenhaal,Source Code ,379462,16034,Russell Peters,3.0,571.0,English,USA,PG-13,32000000.0,2011.0,491.0,7.5,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2,Frank Marshall,43.0,120.0,155.0,240.0,Danny Nucci,344.0,36733909.0,Illeana Douglas,Alive ,38949,2054,Michael DeLorenzo,3.0,112.0,English,USA,R,32000000.0,1993.0,242.0,7.1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,Joel Schumacher,224.0,98.0,541.0,897.0,Virginia Madsen,8000.0,35063732.0,Logan Lerman,The Number 23 ,164608,10938,Ed Lauter,1.0,383.0,English,USA,R,32000000.0,2007.0,912.0,6.4,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Jean-Pierre Jeunet,122.0,105.0,0.0,223.0,Julian Richings,716.0,99462.0,Callum Rennie,The Young and Prodigious T.S. Spivet ,11347,1843,Judy Davis,1.0,28.0,English,France,PG,33000000.0,2013.0,648.0,7.1,5000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,Steven Spielberg,56.0,142.0,14000.0,642.0,John Belushi,16000.0,31755742.0,Christopher Lee,1941 ,25193,20201,Treat Williams,5.0,217.0,English,USA,PG,35000000.0,1979.0,1000.0,5.9,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,John Gatins,75.0,98.0,61.0,83.0,Freddy Rodríguez,649.0,32701088.0,Ken Howard,Dreamer: Inspired by a True Story ,10018,1400,Holmes Osborne,1.0,108.0,English,USA,PG,32000000.0,2005.0,579.0,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,David Cronenberg,441.0,96.0,0.0,882.0,Kyle Schmid,10000.0,31493782.0,Viggo Mortensen,A History of Violence ,186606,12754,William Hurt,1.0,1125.0,English,USA,R,32000000.0,2005.0,917.0,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Louis Leterrier,163.0,87.0,255.0,810.0,Jason Flemyng,26000.0,43095600.0,Jason Statham,Transporter 2 ,156267,29050,Matthew Modine,1.0,340.0,English,France,PG-13,32000000.0,2005.0,1000.0,6.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Sam Raimi,63.0,107.0,0.0,159.0,Pat Hingle,29000.0,18636537.0,Leonardo DiCaprio,The Quick and the Dead ,69197,29743,Roberts Blossom,0.0,216.0,English,Japan,R,32000000.0,1995.0,165.0,6.4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Peter Howitt,90.0,90.0,29.0,142.0,Mike Doyle,638.0,17848322.0,Frances Fisher,Laws of Attraction ,18771,961,Nora Dunn,1.0,102.0,English,Ireland,PG-13,28000000.0,2004.0,160.0,5.9,702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Martin Scorsese,163.0,121.0,17000.0,245.0,Marc Anthony,12000.0,16640210.0,Nicolas Cage,Bringing Out the Dead ,53028,13040,Sonja Sohn,0.0,382.0,English,USA,R,55000000.0,1999.0,368.0,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Miguel Sapochnik,197.0,119.0,238.0,447.0,RZA,1000.0,13763130.0,Alice Braga,Repo Men ,87768,2925,Yvette Nicole Brown,0.0,187.0,English,USA,R,32000000.0,2010.0,561.0,6.3,12000,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,Hyung-rae Shim,93.0,107.0,26.0,535.0,Aimee Garcia,889.0,10956379.0,Robert Forster,Dragon Wars: D-War ,21506,3274,Chris Mulkey,0.0,364.0,English,South Korea,PG-13,35000000.0,2007.0,618.0,3.6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,Norman Jewison,15.0,110.0,278.0,179.0,Nancy Travis,3000.0,4357000.0,Haley Joel Osment,Bogus ,5176,3864,Andrea Martin,3.0,30.0,English,USA,PG,30000000.0,1996.0,359.0,5.3,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,Don Scardino,260.0,100.0,35.0,7000.0,Olivia Wilde,12000.0,22525921.0,Steve Buscemi,The Incredible Burt Wonderstone ,60596,32094,Steve Carell,4.0,158.0,English,USA,PG-13,30000000.0,2013.0,10000.0,5.9,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Mark Dindal,18.0,75.0,10.0,826.0,Frank Welker,3000.0,3562749.0,George Kennedy,Cats Don't Dance ,5600,7394,Hal Holbrook,0.0,49.0,English,USA,G,32000000.0,1997.0,2000.0,6.9,643,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2,Tim Robbins,70.0,132.0,0.0,876.0,Vanessa Redgrave,13000.0,2899970.0,Bill Murray,Cradle Will Rock ,8039,16878,Emily Watson,2.0,161.0,English,USA,R,32000000.0,1999.0,898.0,6.9,625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Steven Soderbergh,183.0,105.0,0.0,308.0,Beau Bridges,845.0,1304837.0,Tony Curran,The Good German ,21481,2355,Leland Orser,2.0,175.0,English,USA,R,32000000.0,2006.0,552.0,6.1,559,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,Tom Reeve,12.0,93.0,0.0,239.0,Rollo Weeks,330.0,0.0,Joan Plowright,George and the Dragon ,3088,1073,Simon Callow,4.0,31.0,English,USA,PG,32000000.0,2004.0,239.0,5.7,290,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2,Francis Ford Coppola,261.0,289.0,0.0,3000.0,Marlon Brando,11000.0,78800000.0,Harrison Ford,Apocalypse Now ,450676,25313,Robert Duvall,1.0,983.0,English,USA,R,31500000.0,1979.0,10000.0,8.5,19000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Nanette Burstein,167.0,102.0,8.0,472.0,Kelli Garner,839.0,17797316.0,Rob Riggle,Going the Distance ,50523,2961,Jim Gaffigan,0.0,113.0,English,USA,R,32000000.0,2010.0,730.0,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,Stephen Herek,42.0,143.0,65.0,320.0,Olympia Dukakis,975.0,82528097.0,Alicia Witt,Mr. Holland's Opus ,30230,2223,Jean Louisa Kelly,1.0,154.0,English,USA,PG,6500000.0,1995.0,345.0,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,Ariel Vromen,130.0,113.0,34.0,24.0,Jordi Mollà,10000.0,14268533.0,Gary Oldman,Criminal ,17319,10910,Doug Cockle,2.0,100.0,English,UK,R,31500000.0,2016.0,877.0,6.3,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3,Sydney Pollack,66.0,161.0,521.0,184.0,Michael Gough,11000.0,87100000.0,Meryl Streep,Out of Africa ,52339,12518,Michael Kitchen,0.0,200.0,English,USA,PG,31000000.0,1985.0,920.0,7.2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Robert Zemeckis,449.0,138.0,0.0,874.0,Bruce Greenwood,18000.0,93749203.0,Denzel Washington,Flight ,264047,20952,Nadine Velazquez,0.0,491.0,English,USA,R,31000000.0,2012.0,984.0,7.3,64000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Lewis Gilbert,121.0,126.0,43.0,177.0,Lois Chiles,244.0,62700000.0,Desmond Llewelyn,Moonraker ,69534,1008,Lois Maxwell,2.0,294.0,English,UK,PG,34000000.0,1979.0,202.0,6.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3,Wes Anderson,536.0,99.0,0.0,670.0,Tom Wilkinson,13000.0,59073773.0,Bill Murray,The Grand Budapest Hotel ,475518,15082,F. Murray Abraham,0.0,644.0,English,USA,R,25000000.0,2014.0,1000.0,8.1,149000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,Scott Hicks,135.0,101.0,96.0,442.0,Mika Boorem,12000.0,24185781.0,Anthony Hopkins,Hearts in Atlantis ,30339,13811,Hope Davis,1.0,268.0,English,USA,PG-13,31000000.0,2001.0,495.0,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Frank Marshall,74.0,103.0,155.0,125.0,Peter Jason,687.0,53133888.0,Julian Sands,Arachnophobia ,50389,1440,Brian McNamara,0.0,136.0,English,USA,PG-13,31000000.0,1990.0,151.0,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,Gregory Hoblit,168.0,118.0,40.0,617.0,Andre Braugher,2000.0,44983704.0,Dennis Quaid,Frequency ,81866,4045,Noah Emmerich,0.0,510.0,English,USA,PG-13,31000000.0,2000.0,702.0,7.3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,Paul Feig,464.0,116.0,176.0,322.0,Kate McKinnon,783.0,118099659.0,Ed Begley Jr.,Ghostbusters ,69790,2097,Zach Woods,4.0,1211.0,English,USA,PG-13,144000000.0,2016.0,370.0,5.5,62000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,John Francis Daley,204.0,99.0,0.0,816.0,Norman Reedus,26000.0,58879132.0,Chris Hemsworth,Vacation ,66123,40312,Beverly D'Angelo,4.0,219.0,English,USA,R,31000000.0,2015.0,12000.0,6.1,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,Barry Sonnenfeld,96.0,105.0,188.0,482.0,Rene Russo,848.0,72077000.0,Delroy Lindo,Get Shorty ,62986,3439,Jon Gries,4.0,150.0,English,USA,R,30250000.0,1995.0,808.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,Rob Marshall,223.0,113.0,252.0,90.0,Chita Rivera,539.0,170684505.0,Colm Feore,Chicago ,172080,813,Jayne Eastwood,0.0,1017.0,English,USA,PG-13,45000000.0,2002.0,151.0,7.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3,Dennis Dugan,112.0,93.0,221.0,781.0,Adam Sandler,12000.0,163479795.0,Steve Buscemi,Big Daddy ,161858,26760,Joey Lauren Adams,0.0,289.0,English,USA,PG-13,34200000.0,1999.0,11000.0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,J.B. Rogers,142.0,108.0,6.0,1000.0,Shannon Elizabeth,3000.0,145096820.0,Alyson Hannigan,American Pie 2 ,200260,7872,Natasha Lyonne,0.0,431.0,English,USA,R,30000000.0,2001.0,1000.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,John Lasseter,166.0,74.0,487.0,802.0,John Ratzenberger,15000.0,191796233.0,Tom Hanks,Toy Story ,623757,19046,Jim Varney,1.0,391.0,English,USA,G,30000000.0,1995.0,1000.0,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
3,Jan de Bont,114.0,116.0,101.0,780.0,Alan Ruck,18000.0,121248145.0,Keanu Reeves,Speed ,260981,20966,Joe Morton,0.0,373.0,English,USA,R,25000000.0,1994.0,946.0,7.2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Michael Sucsy,214.0,104.0,23.0,281.0,Lucas Bryant,17000.0,125014030.0,Channing Tatum,The Vow ,145852,18322,Dillon Casey,0.0,164.0,English,USA,PG-13,30000000.0,2012.0,359.0,6.8,32000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Tom Vaughan,126.0,106.0,12.0,946.0,Brendan Fraser,11000.0,11854694.0,Harrison Ford,Extraordinary Measures ,14281,17560,Alan Ruck,2.0,64.0,English,USA,PG,31000000.0,2010.0,3000.0,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Boaz Yakin,157.0,120.0,132.0,1000.0,Denzel Washington,33000.0,115648585.0,Ryan Gosling,Remember the Titans ,160776,54877,Ethan Suplee,1.0,402.0,English,USA,PG,30000000.0,2000.0,18000.0,7.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,John McTiernan,104.0,135.0,323.0,495.0,Jeffrey Jones,826.0,122012643.0,Scott Glenn,The Hunt for Red October ,143696,2575,Courtney B. Vance,1.0,241.0,English,USA,PG,30000000.0,1990.0,692.0,7.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Lee Daniels,304.0,132.0,304.0,898.0,David Oyelowo,15000.0,116631310.0,Alex Pettyfer,Lee Daniels' The Butler ,87665,20035,Vanessa Redgrave,0.0,323.0,English,USA,PG-13,30000000.0,2013.0,1000.0,7.2,41000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Rawson Marshall Thurber,191.0,92.0,43.0,936.0,Stephen Root,989.0,114324072.0,Gary Cole,Dodgeball: A True Underdog Story ,185338,4730,Joel David Moore,0.0,392.0,English,USA,PG-13,20000000.0,2004.0,939.0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,Barry Sonnenfeld,55.0,99.0,188.0,436.0,Raul Julia,1000.0,113502246.0,Anjelica Huston,The Addams Family ,96607,3696,Carel Struycken,0.0,125.0,English,USA,PG-13,38000000.0,1991.0,1000.0,6.8,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,Steve Oedekerk,59.0,90.0,176.0,460.0,Bob Gunton,531.0,108360000.0,Bruce Spence,Ace Ventura: When Nature Calls ,160321,2203,Sophie Okonedo,0.0,178.0,English,USA,PG-13,30000000.0,1995.0,461.0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3,Garry Marshall,108.0,111.0,0.0,529.0,Hector Elizondo,11000.0,108244774.0,Anne Hathaway,The Princess Diaries ,94049,13645,Heather Matarazzo,2.0,301.0,English,USA,G,37000000.0,2001.0,995.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,Hugh Wilson,50.0,103.0,37.0,452.0,Elizabeth Berkley,944.0,105444419.0,Stockard Channing,The First Wives Club ,31817,3143,Stephen Collins,3.0,117.0,English,USA,PG,26000000.0,1996.0,893.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,David Fincher,216.0,127.0,21000.0,360.0,Brad Pitt,11000.0,100125340.0,Morgan Freeman,Se7en ,1023511,22678,Reg E. Cathey,0.0,1080.0,English,USA,R,33000000.0,1995.0,11000.0,8.6,39000,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
